TRAJ,C1-C2,C2-C3,C3-C4,C4-C5,C5-C6,C6-C1,C6-C1-C2,C1-C2-C3,C2-C3-C4,C3-C4-C5,C4-C5-C6,C5-C6-C1,dih H7-C1-C2-H8,dih H9-C3-C4-H10,dih C4-C5-C6-C1
112,1.4309558907264635,1.4439660129459941,1.3735734317552286,1.373190101115765,2.11272554528057,1.308158202577606,129.40360487267327,121.66647037690652,116.96658082520348,127.76991629803132,102.72463115503488,99.28530247097504,37.90332346491197,38.92973392853141,46.04302146160115
113,1.3927136578851116,1.416286410998204,1.3700847787333632,1.4129702753139732,2.3128814953033556,1.5579541705984246,124.48202068965801,119.84177270636457,121.54595160552016,129.35110863559757,95.40074621299463,89.34375755972533,20.61181825474256,34.76254284316857,60.12742259259862
115,1.416129374458081,1.5207831775396299,1.379057351007219,1.492538375964844,2.288181954647622,1.3126973837783171,128.90433462880296,118.94597657287207,122.10180823715638,115.90522248745303,95.1166493016153,93.66560138254499,7.973737652402553,32.94815028339315,68.4673958596225
116,1.5068149688063504,1.448851774111203,1.4178679972301858,1.3982232623303694,2.209344904490599,1.4211638402351146,125.45230958149601,118.41443845758285,129.52493583240437,114.2548906317071,108.29608714792944,95.00309592372125,8.185907165098497,44.15087847443207,58.42472456540668
117,1.4711311256471389,1.3863459683733186,1.3395113361544935,1.5141314345991392,1.4885571507547852,1.4568514122950056,104.72357195940054,110.66239664263918,100.17684757310954,118.92670279683446,92.78591192845695,110.79057929067389,27.46190195207397,44.26342402858469,33.15690798768868
118,1.356463280106005,1.4887494377296733,1.4068867185139315,1.4038342544835845,2.3170278213037525,1.4009276244771731,114.50181628174641,120.79779404654602,118.38415752852961,127.6437563437921,91.03274797812894,104.62829750395558,33.20121562401398,1.6996266272778273,61.882960404856995
119,1.4367446200022786,1.4591732584255634,1.4525895043643444,1.405731945576535,1.8612346364391006,1.4898134336763889,109.80700674539217,126.84493358394818,110.95233352372861,123.56565517015538,102.81168045455152,107.14253452444652,82.05833270663136,1.2969753730786158,56.85408765263376
120,1.4618784863608891,1.4450598838440298,1.4977329363286065,1.499946222963676,2.4328362777565036,1.4388858200016408,123.69544779080485,125.41842335790864,116.19588394017592,124.81456551393619,85.81843856282082,98.15579215942472,47.883051424470324,5.757094506598063,63.569149620401504
121,1.357381628986511,1.4358776314517787,1.4045697225647393,1.4764895831120597,2.1996963834896994,1.4982018923372455,125.00487185699403,122.4918384795247,120.91594022672193,125.14287298932443,95.81582363511993,97.30428196704547,37.39911217855125,48.84254373678733,55.461064249978016
122,1.5119810830360554,1.4483630949757476,1.4376490172740457,1.4067684727708305,2.222721927147854,1.340826023098509,129.19228620103164,111.18450176965813,127.39232650017821,128.15750519438723,101.40478475643653,98.89335186592817,15.278663388093378,7.741575017783886,43.2448455538192
123,1.59502154236879,1.5827180094523225,1.4103618341974857,1.364102658520865,2.3151662407337383,1.4184393715057309,126.26671037697817,107.41948818280281,131.3201806456672,112.10063168803123,106.52344934213697,94.72400445631682,22.452250806292803,17.7944213527696,66.38987597090045
124,1.3681473915366904,1.3543958499507514,1.4626694024050892,1.4538566243239042,2.0493534608769073,1.4069142568137836,127.27243343292994,124.6850657529555,119.30069502527904,126.10175219390462,99.82772784327507,105.74365267042407,26.673733365064972,54.38076548004394,41.76332356013297
125,1.3739754095011818,1.4169335127981002,1.450956737234822,1.4238458958973927,2.263758663181184,1.4681015115296956,119.9695529849537,123.07295464724403,125.83863014195936,118.85965272194396,92.07151412105968,103.56415737971359,36.42612498354518,19.029443280586893,59.983540787147
126,1.430663879447787,1.37021593371075,1.46056433659467,1.458865149581403,2.4949527763812536,1.5056895227323361,117.52634591969715,130.60936770252192,119.85959241437071,121.17401255894926,97.11096518076162,91.35606503499733,18.089899788605624,16.84320536291487,64.32295105937303
127,1.4696312265964961,1.4318967124954924,1.4606298775755946,1.4626218581760397,2.014205248857299,1.4025621810514006,123.86125401569261,117.11581299991471,123.65163431465218,116.2333856633522,103.5609101001744,97.49938809976054,48.221362971032825,36.31196765671982,61.83431843057232
128,1.4042443097690787,1.4327785831461242,1.4176681669136904,1.4430343178094576,1.9966909641355433,1.4098227768864473,117.6498356856036,124.84061715250635,114.89202347034899,121.88559570026852,94.23790071113106,110.5486181595057,60.93601104614426,22.928840724334613,52.90480742370493
130,1.4292604602012084,1.4245030266944285,1.4264113428090437,1.478943525560822,2.3845745020168336,1.4188621037392561,133.1404306641398,113.4461131279825,117.7215411777545,120.87677590695304,83.56122073568946,89.91584611363092,19.97196885824835,1.338012598449561,69.01562934988488
131,1.3995971936980784,1.5404114451211375,1.4109845038643403,1.3320434984898533,1.9758401590727448,1.3882969002807504,115.83549736226546,124.2422325513384,108.78574552872857,128.5198524952267,101.6653525171964,101.29077955177334,53.55383993806662,0.2488800775144624,58.270067920163356
132,1.4635963101825658,1.4042466617388154,1.3968901190889578,1.3703487237472898,2.1771039049819243,1.3507263548958865,128.38692540846387,113.41419966572121,132.458484905007,110.24648420150614,106.89487341203198,94.1662289196839,3.5118913430707814,51.783311589416584,62.70639377428478
133,1.3462094665625026,1.4866242187355045,1.418592215276532,1.4328995009942938,2.324813553219635,1.3249241140932475,134.106707802789,119.11631167265222,125.16920858677749,117.4709543473863,105.16881698760523,89.88844763123215,17.362618035985275,21.766932315007494,54.30461717461357
134,1.4057437040489535,1.3785381646108747,1.4112316658171773,1.4256003821288266,2.2578035558255074,1.3621017804614584,122.8855389236655,124.96038751382815,122.92528048002738,119.08155861182512,101.01068010941901,93.87467617873013,14.026502712801053,30.899806502706955,59.06171708493287
135,1.3291041407018362,1.4505790782878427,1.4103551820571498,1.5205210479498055,3.1763400282153316,1.469215722692669,115.61813920955947,120.28035671534,104.39769649583502,133.9508945115601,74.88360643462057,79.72605564893787,10.325623272531711,39.70595467065073,71.66129467566172
136,1.5140451464850628,1.397120295422007,1.3575341737926274,1.4459539484638966,2.4809102860611216,1.42057987072542,116.01851133378473,123.69803298504617,113.01148089518844,133.88855457981055,89.91202550231624,98.08833962979088,12.75901030921494,29.528669983423082,58.762886938160364
137,1.3416776427656805,1.3830222218414334,1.446968934737637,1.4519572273049632,2.2841334985844606,1.374481411302274,118.13211614510084,120.36137374096677,116.47381623884009,130.76705296537517,81.79186046234634,97.93871413084149,26.79174414362469,37.18554299165835,71.73806297685682
139,1.5007739663287716,1.3137593341923246,1.3967445891851535,1.466225397120961,2.144606222902539,1.4061265771115752,120.93737339792146,117.84662590768373,130.86053755979245,114.18618550838337,105.06143387610341,90.58370935211495,26.29708767620774,43.457302794536666,63.40571453319664
140,1.4370284972824756,1.39251984319036,1.3618696522669422,1.3708918495612767,2.2337814670674043,1.4592717001267426,117.05948938543702,119.21897246482375,110.49403930283052,136.55579796722944,88.20836005728866,93.49620461644547,32.886241062627455,20.33720724636113,66.851901846499
141,1.446670230714351,1.4387935768619697,1.3865073009498712,1.4520944737254518,2.1149528359454446,1.44089459771706,121.76552349958908,120.95671156497079,118.43890671281277,124.3815935931493,94.95942762592401,104.8289431362184,44.64409856038608,20.67635098483444,51.177100175506844
142,1.359580285113685,1.4008368737435681,1.3924821005015886,1.4320426383341025,2.5217983365446495,1.4091770156335401,116.11150957191701,116.59564988267236,119.21139588395702,131.2880853442808,78.69668810716604,96.85690203482346,38.21049684124853,35.74337080779048,72.12906291648864
143,1.3314120173532404,1.4087571025175687,1.3912397079673755,1.4551232982543023,2.4333605582217896,1.4848264112612162,130.5190880696375,123.11093067280189,118.49003270910492,132.12723272353566,91.74514534942188,91.12476581028714,26.548353095507245,10.751455248686442,50.52496428178301
144,1.4126300331565935,1.5274858820219657,1.368498332950963,1.4822910080918323,2.3182977886480884,1.3671446010399853,129.03104566575405,118.37467466858051,126.66308504014859,115.21832217005522,98.64044083052929,95.31852251227632,20.753001736569225,32.411858953227785,60.06460725357711
145,1.4661278290739517,1.36181384754144,1.4907804168541257,1.413159836841331,2.348489400773972,1.4659247053628819,112.1399833920612,121.53175861435128,124.07434689811214,122.10298017056746,87.15819664074009,103.56515002788895,2.2291136426590277,7.858470338220499,71.10487529055267
146,1.4060033199833122,1.38642058666861,1.4915157007816107,1.3635826399359252,1.947585292623246,1.3180723720549823,126.85991640153397,115.28172059712358,116.61165087626493,127.76035305803957,104.41119171259942,101.0080992147792,28.392097520066457,49.29129722486087,42.503982759735486
147,1.3113661785161426,1.3828603785410993,1.4368801663144244,1.4467590105835308,2.339587922218382,1.4072884397119119,129.20800550373485,119.91064220249669,123.64768362476839,126.57627089290243,93.14945947510954,94.29802544446844,23.004161137063406,36.522169507700475,53.70298892666758
148,1.4545385757848683,1.3855500176583853,1.4882789113412311,1.374722926393734,2.2035533039017543,1.3761339350620012,114.97773079031693,122.53012151133066,116.60801976375815,122.2615109309796,88.21901561490154,95.97737395202356,15.172626698526141,15.817533094052694,79.51199825204596
149,1.4482382928244002,1.4286817293676888,1.3837107552264905,1.4595164384899304,2.0983561339511407,1.4727653180869387,122.76081642375999,114.58550640409808,124.52989537610962,123.36732086501785,94.43091183340408,100.92168975051665,4.568696606370484,43.815731988078525,57.07117511708013
150,1.4174818879093058,1.4166328529167482,1.473277147929831,1.3711326113007645,2.1248624195593386,1.463548403608157,135.2795659886094,105.52803964558974,135.32504680427093,114.66304697251806,108.96361892485439,90.82921180389874,0.1713756528022761,28.085124136699065,52.020971465923324
151,1.4315959490860781,1.47142931702515,1.4557850205657388,1.3906970124772755,2.1850308900982043,1.4283101874611028,136.59430924271126,112.12952228894143,116.15938557510796,116.69087110190442,93.66220395423433,81.09710448087027,44.131821596961046,20.056480885475217,75.530457689843
152,1.3489606973781412,1.3519008515888589,1.360414899004378,1.39989006546667,2.363392420084008,1.359846896202629,112.73863862081939,119.33405359893908,121.30512405716797,127.51917972172663,82.05676610743731,104.64953712518084,15.745221016898954,32.63591724323556,68.28661432835474
153,1.3417071750002973,1.328497887766785,1.5305577571442093,1.379673207431918,2.4864663412231858,1.4842642517885682,110.6139659531593,120.03696029525251,123.62635617955586,123.2334683862749,80.44810726512965,98.43335962403707,22.09026217458109,31.211009799328554,77.91261887113794
154,1.3776661009119144,1.3732011193541247,1.4044687871606583,1.4028377421937648,2.0365039390845037,1.482339225925032,129.57771014788526,121.77005498803312,120.57812951428656,122.79319979121549,103.83857649028009,97.01473657150605,32.523442195590114,39.91242739847538,49.354022510482054
155,1.3813600562563506,1.3780623989820795,1.4222662961245884,1.4176413651004678,2.385303938846314,1.4045893424091154,130.21648388949845,122.43591900594656,113.35316254349787,112.01231374061057,97.65933062827608,78.31725056662636,17.447562771819022,6.924505577818928,77.63634666705397
156,1.4299854389902609,1.519956346779796,1.4308364950144032,1.4351442287575258,2.1796370113264545,1.4133557897395608,118.44481825175293,122.49943542824165,110.02402608025292,133.6776816515119,90.26234676612968,104.10603206061704,22.80752321017663,10.857839179902088,54.21568517742864
158,1.4221433622846908,1.4051230219710478,1.4018386966796943,1.3602032253847467,2.1579470222621544,1.388422208964649,122.20167708134002,116.05570722951502,123.56002943928527,125.90186738251951,103.39298946195855,95.15657152476352,23.38030338933149,43.30765659840404,49.47652336647035
159,1.4439372961030508,1.4246318382913663,1.3680420030662819,1.382831591933328,2.2206722456170875,1.4156915950535107,121.35655794644771,118.71744907859274,124.21093403515088,122.25669379130706,93.61934118703844,97.97995992425663,4.705748770834748,48.66527111478642,62.92024138091358
160,1.3726715903499838,1.5493435569326546,1.3180305233873721,1.4391347186558887,2.401554611961944,1.473561049105682,115.58418246856732,125.88696048959729,118.63925850655002,131.10424138325837,89.84485905681501,100.05328097031341,17.916152349070124,4.7147592057497185,62.947064521047714
161,1.4671344129991188,1.3980726335079563,1.349830367330137,1.4804986368061557,2.3072946517623802,1.36902742846801,125.2508757817037,120.76791317684177,123.71502731303606,123.61330455093116,91.25954138679961,101.02330242945172,36.31618085326344,7.999603302420599,54.269523066921224
162,1.416846932716066,1.3638433097657185,1.4388970625813302,1.4530749440436705,2.248301929629619,1.4352369142023467,127.15004541897171,127.98916287212647,112.77347471623241,125.38265208185516,98.56342172675238,93.26688863243454,13.226750050820067,8.735013854480624,56.27446028825824
163,1.3111932622283793,1.5606479165230014,1.415066783063804,1.4418941177188351,2.5229900751396306,1.478854519769232,130.7684029560326,123.32661348924293,126.30980736199243,119.95777855954894,101.97737136895422,96.14818320932895,9.143972998261964,12.077911135226177,44.906675281509976
164,1.3775857292354394,1.5217867506398448,1.3547233421817795,1.4416311641469797,2.243569801791895,1.390579128559975,123.72556623575316,121.22141957165593,124.80590825331149,114.01859867083286,104.02044437294597,90.44117409379074,30.49570664955033,32.89785813532629,65.68820671157935
165,1.3467702856912849,1.4293279420610465,1.4093661424189243,1.4132761401464367,2.109112268714463,1.3728176696661116,131.8055583035904,121.34088975734228,115.79872043102215,131.7620437907604,99.66492001607087,98.35877337444707,19.300114003774077,19.567587678519537,45.569963845263636
