TRAJ,C1-C2,C2-C3,C3-C4,C4-C5,C5-C6,C6-C7,C7-C8,C8-C1,C6-H9,C7-H10,C8-H11,C1-H12,C5-H13,C5-H14,C4-H15,C4-H16,C3-H17,C3-H20,C2-H18,C2-H19
77,1.5357368893606929,1.5090301637326682,1.5489317014318527,1.534339788942181,1.503166559644426,1.4583885545173936,1.4289968337020977,1.4741642573664957,1.206067780718853,1.2752347935879635,1.200763815960446,1.1935452925170893,1.118246433016711,1.0435830168673317,0.9776161158860566,1.0374600813946375,1.0657822865177813,1.024739400704402,1.1986299495360555,1.0613027351477013
78,1.5757202572690154,1.6880968391058448,1.4834099212675111,1.6867914435957165,1.3606543960986692,1.4725687830831653,1.4915894278516,1.2782690830155503,0.9311216637493787,1.192299377620307,1.331530133763682,1.2452365594215737,1.0065352281564046,0.8890931412630064,1.2584353906163974,1.0116965474816522,1.1887686041843144,1.2213293077248797,1.2192022571306955,1.2161167798845256
79,1.6247100357543327,1.7148128146911843,1.5724939488823042,1.4830183325254354,1.4155405271945705,1.2679086262741466,1.5933962806168371,1.4344534240714377,1.1891216372972915,1.1488443490950866,1.0166557236275269,1.506204898851152,0.8304996955889201,1.201029915666206,0.875139123325001,0.8196149853977018,0.9243491592763323,0.9519996898538892,1.092386330632049,1.0362386938266732
80,1.4110225279446782,1.521361561343806,1.4341073291705457,1.621450819028736,1.560519718192855,1.3488764258851549,1.4657338118285839,1.3504245856153327,1.1531412656446924,1.090164188399196,1.1870824108902054,0.9740608165606374,1.1605170842868686,1.0220947301378007,1.2591115415643144,1.2262854600636686,0.9176254671590376,1.3027230051407948,1.0546634400670536,1.0396481278774876
81,1.6912198679944503,1.5784019689009747,1.5272170040109645,1.6165566375508074,1.4717938525563734,1.1423546863890925,1.6873460522267265,1.2303831678996549,0.9700821556537876,1.0523196929686467,1.0810204562595058,1.1661309845855865,1.2221836750670874,1.1303354304824667,1.0142429179291539,1.1258615656861124,1.002445561989239,1.0463355900831948,1.1682402835772028,1.2115685680788728
82,1.3974141461047207,1.6919305919288958,1.4523459782478327,1.6514592178340546,1.5475819146851661,1.1505657750752243,1.3884216226432955,1.3218520370507127,1.028571878821529,1.0308278314139143,1.1752321268778425,1.1052650110520683,1.25545647651429,0.9326522189897919,1.2723756257284404,1.4644277651275364,1.0574011889735166,1.1615850326126795,0.9737620927843903,1.418201810423492
83,1.5330711427836938,1.5632592028695003,1.619095109391426,1.5253302349356188,1.5272778903469086,1.3779503983381174,1.4444453845785812,1.3187391637142267,1.1818396586787705,1.1522337324675576,1.2377784815134547,1.0172226826195634,0.9333211242540952,1.4444772006411877,1.2689974788407412,1.1772147348867459,1.0064786254895386,1.0094503453604367,1.1790492447471508,1.0653709346711482
84,1.549895841554863,1.4988358276764446,1.5643834440925017,1.4987263661742285,1.5699645783674878,1.3453982373651214,1.5757283790783654,1.399305114252328,1.136244620306013,0.822991364058871,1.193838209857482,1.0255954759003063,0.9754317784900606,1.3034593171735607,1.2821418859639366,1.102327903398601,1.119807517798361,0.9242398638373704,1.0909095006715226,1.0150462593608147
85,1.6006620201173596,1.6175754958585842,1.5179874786340408,1.5386666142242187,1.390374006897962,1.233465859713376,1.6573068359080223,1.3210069181309283,1.253711397367456,1.0084287474564042,1.1741256057084077,1.1292471085451157,1.0649618968763626,0.9192266418765307,0.9783680442696697,0.9182701233355722,1.3020683904021257,0.9666562857041928,1.05061860348554,1.189512724510222
86,1.6756050844318582,1.5096071850770545,1.55888613595107,1.7192568445906486,1.3163070969542774,1.34193970677366,1.4343230217872085,1.307227088561355,1.0315754164514641,1.0783876299635629,0.9281295502171688,1.2472231692111737,1.1843489783810144,1.07469896835794,1.1051838959322224,1.0941290127460452,1.0983947201948925,1.0755898857495882,1.0831383431499075,0.9183721615548182
87,1.6275067709821744,1.692216644109076,1.519244471504597,1.795746481052682,1.3369329296790096,1.4282048650332257,1.5392297758207474,1.354039304116135,1.3549446202666737,0.8933016919637021,1.1596770192779253,1.1107931241470397,0.9221955221837691,1.0836412943464908,0.7230355979215314,1.023255094683674,1.3301709971495628,1.007997589357115,1.1131665840843095,1.1141236382984527
88,1.5004959120142354,1.6078395542332204,1.593699012549142,1.6285955426075474,1.5018721164915296,1.2231934695927629,1.5033472976121316,1.3636994146949617,1.1052038215093198,0.9186292450102127,1.2740053116650507,1.07087487311801,1.1763932501247674,1.000111429101955,1.0180894419178503,1.0955895278343455,1.3348355189737666,1.1422155918612267,0.9563895763378981,1.1451476249931374
89,1.5569789139612407,1.5029793759867756,1.5608980327803121,1.6804983521326262,1.5642171427207274,1.1829226496763976,1.5009733113117258,1.1970259506308536,1.0170283306113441,0.9206152331615043,0.8198778508655705,1.0477785131535866,1.091248109924421,0.9370044832049421,1.3471752519728282,1.266638152944153,0.9766999938703339,1.0750783369085677,1.0082971519651536,1.168055305295944
90,1.5744858575701777,1.4111173859281703,1.5391446378681641,1.5401251695575675,1.5343927599589469,1.4860262876492922,1.4091406970734717,1.2861831541669622,1.102516012983436,1.0049976945458996,1.2757302794933532,0.9609306224438587,1.1529699768560648,1.149416716315468,1.0124641774924013,1.0214979523329542,0.9837590128220494,0.9474289482431152,1.0074518216990769,1.208039087277035
91,1.4389479860293093,1.4500571522505288,1.6017330697353929,1.573879894450609,1.5511090807325627,1.3320380135450447,1.4677040442042721,1.3746388559380605,1.1687760372727183,1.114010575388624,1.2217748973968687,1.1044005149575213,0.9519531173569141,1.2056608802273623,0.9784327368900986,1.0794073573335952,0.9730590823749256,1.2028119340975925,1.1087331550588215,1.202685838659587
92,1.4253215387518992,1.5276051990359678,1.5511695252300313,1.5598709149263306,1.5374920967871204,1.4510042094669477,1.4231241991354664,1.3350942442591494,1.125071453708261,0.9335897394405136,1.132644198290493,0.9926513485292754,1.2371357784132013,1.2401801839819702,1.0228967176499801,1.1528123267123775,1.1652980948732798,0.967469632624745,1.1937757127433228,1.0673177533279048
93,1.4969747049351474,1.5346493194759099,1.5411228891479802,1.3525979298640693,1.648718223280101,1.4793511343408816,1.291451489873863,1.3896231963775323,1.0811463683428053,0.9515189333967372,0.9488456717054805,0.9748580366162508,1.3429419989043565,1.2986322182686123,0.9922363871790092,1.0182716924664392,1.2211256853187664,1.1632230589373864,1.2439305980600546,1.0032644976691312
94,1.3948007746492277,1.5163744958072842,1.646849174874769,1.4302661301298767,1.6172557942799703,1.4070943993082077,1.4452837361574857,1.4511591322748327,0.9878646387332044,1.1785742155967283,1.10301561513868,1.1469869463663434,1.0110522474804844,0.9713425006338852,1.1577352548834807,1.0639688812055499,1.0577911677223732,1.1762064718253833,1.0499557023522572,1.151125604163794
95,1.6179169913629572,1.64785308405834,1.5683506453909006,1.3548046950111907,1.5565176500459157,1.5402708422561524,1.4095932238390136,1.43653180615943,1.3914968591762922,0.8931861979691904,1.1667138191842998,1.3879463455687684,1.185023378074164,1.3823383997284047,1.1154011912345947,0.9553640634114469,1.2188071872010993,1.1615265056831228,1.3273151593092705,0.8842021354167916
96,1.5503230350307509,1.5491124904352038,1.4879051783787465,1.5357736133876492,1.5137894985939173,1.4389478899426627,1.5463648718384895,1.358989220712195,1.179615257960267,1.2458235643452484,0.9901686323908009,1.2885357602561989,1.2880268339060257,0.984243694957517,0.9159986834855376,1.172467286179685,1.3220157310026286,1.1158956679748746,1.0398618787141236,1.3031956105789537
97,1.4859714600937586,1.7244284775937357,1.5119039249268078,1.475728303983237,1.5041203307167939,1.4190506102330536,1.4685727244486464,1.3308284886942412,1.2858887468190414,1.0552374402784084,0.903529298799577,1.1170532104378905,1.0613477132691713,1.1288495717463838,1.2368888210074522,0.9964980418165471,1.212547174334794,1.0560490338529807,1.062004562900529,1.2328037681401074
98,1.575459622610314,1.5815259043207004,1.6632986847271831,1.6648156721614977,1.447498466257561,1.2664073772764064,1.5069605336031782,1.277712366102202,1.013171966411599,1.1343440129270648,1.1284552360298774,1.2051327862515706,1.0597350181908702,0.7531794609452019,1.1595983808896606,1.2583594113965335,1.1301900563464773,1.1718429502646157,1.1497235796591323,1.1861621388824806
99,1.6629028415705822,1.6527463861604783,1.435855031806821,1.5950099791976378,1.452193063745275,1.3698200998279222,1.583724725937731,1.299088926961222,0.8756978452858096,1.220862868324843,0.8251341896036078,1.0293146809328466,1.1733508568334134,1.0172385221462437,0.6908738618066307,0.8606788974523943,1.1498886172652603,1.0016677598418586,1.0550564905580024,1.252899268261174
100,1.6080236587129666,1.6244538388309155,1.6077230111838092,1.4938068455861282,1.4949787694597843,1.4188460175142936,1.474717502151727,1.348495168718235,1.3323536505004183,1.0615274986404943,1.0579246962377993,1.1366356643406512,0.9767757704995113,1.0260322140480378,0.9644691409677931,1.0313837909669223,1.2125297698976112,0.9515143591735901,1.1009934431136283,0.8792598357561743
101,1.5156989757243362,1.560196821598808,1.4416396735141672,1.5360894871525568,1.3420681627520297,1.4625822312109789,1.5209549869252128,1.3347196346021328,1.2598597469845252,1.0227722222924238,1.1345479698946874,1.2239384972252882,1.2030032020320174,0.8918411524029662,1.1550686493972588,1.3860682947109861,1.0425755574834688,1.176384789669807,1.0821745701422119,1.113758794144337
102,1.512927268277254,1.4387669812479102,1.5914997318641304,1.3457690198054133,1.6283330703604897,1.355800676563476,1.4597980068435676,1.4423892490605725,1.0526309272728622,1.1074309853800541,1.2021386128956657,1.090855034484693,1.1760964101140163,1.3387494672527762,1.0071497007127899,1.0487702418745082,1.0604438037275659,1.0285793825880458,1.221655051763049,0.810928592389849
103,1.5289379720854146,1.5795940439770884,1.5545978875088542,1.529450845531596,1.4702022230180003,1.432811581985279,1.395772594025434,1.4313209661919801,1.3369041696244433,0.7847801404767221,1.0518900151133324,0.9056511858890336,0.8875133089317226,1.2121484626552939,1.1286348535610309,1.0545577720784256,0.9109945942482849,1.0859735374091062,1.066699906869178,1.2676341331206045
104,1.5571051034718182,1.5958609684576166,1.464061754025249,1.5012307344702982,1.4853309763707916,1.3031471383715123,1.5386214663979385,1.2919530977702742,0.8680468075503441,1.1742952582537387,1.023860821280323,1.1525431432988857,1.2073707010693753,1.1123259005860586,1.043748834207658,1.0123454949217539,1.513063046545857,1.2390341197509536,1.0193912198499104,1.1067203676801458
105,1.5714778715584963,1.6178316380422255,1.5287721398316305,1.5389164290268242,1.4961320529599909,1.3757952252516223,1.4287979232174144,1.437372803581652,1.3083360904717596,1.120615954204451,1.2459159997645366,1.1825260910512096,1.1584323893237947,0.7218018642838038,0.9753723110054957,0.9558255811681667,0.9031390587539324,0.9992872316431425,1.3389979103899246,0.9127142729466042
106,1.548278405441448,1.4995154649139393,1.4863648581718294,1.5454695777804535,1.4845610690683972,1.23478116447413,1.542366828340845,1.3516105462455665,1.3440964837909917,1.0475644837057798,0.9082351698038671,1.151018709353396,1.1045310770523458,1.1433203019621443,1.2007290904545562,1.1138136154290725,1.1649643173143578,1.0928636804403695,1.1340277201237252,0.8979538660634184
107,1.4460990732070076,1.522129157352684,1.556356407619194,1.5398830198211269,1.4715463834524047,1.4100312425633008,1.4628161174804748,1.3341764529938063,0.9759058446221446,1.3504282746500709,1.2427983916593097,1.0333952100635853,1.2449425523610094,1.252861425810719,1.0090933770912758,1.04877006167472,0.9182507000479635,1.2066771471762563,1.2866138379480123,1.152729012329406
108,1.535416970407301,1.5428848974266254,1.5951465679407353,1.3403948243196107,1.6081058016434842,1.4630286647552544,1.499377642425696,1.4029112726237436,1.1032736309900777,1.287531987702801,1.1403883254010312,0.7898515143504183,1.1561960579281823,1.076959348080021,0.985471518543276,0.8963422672130151,0.9189800490739976,1.1187479289474263,1.0454683591501315,1.012245736914563
109,1.5555167699477823,1.485611742662107,1.4881150703084542,1.6160321617316353,1.525398811775261,1.2296984640343271,1.5022817016373544,1.2934361421320315,1.1288791944751673,1.0588059687871711,1.0486152927508559,0.920297093951255,1.1786654250067246,1.078486330970165,1.1462938566887704,1.167853149039958,1.1136780902492431,1.2392798691433828,0.9964531394915312,1.1697979792408997
110,1.5032111212657424,1.6722998433484144,1.5108312632733991,1.6359334967813128,1.4795752061178415,1.3760222343934976,1.5505132905908932,1.3312953654850574,1.1172602479199376,1.1063875863403305,1.0295230886043754,1.0771761198792222,1.0893806696873505,1.0838000835964388,0.972509144283142,1.061076887565178,1.2831282118505474,1.2004424805618101,1.139060359058259,1.1281368274724808
111,1.6261458726926463,1.4520791768050736,1.5851626215878654,1.5078431461015331,1.4867965169011947,1.265414743552673,1.671464496468896,1.4502524507651435,1.2895582793446316,1.0540598238328422,1.2544954767443193,1.246281471669839,1.1298855976682682,0.7553046984697112,0.9289600843758703,1.0649353912728368,1.2266051088422496,1.0839160440806506,1.1336174729231057,1.0652979699356768
112,1.4968360189759782,1.517283995527584,1.5274522424803598,1.407805334688662,1.4545055828218716,1.4603746357045815,1.4655691464394345,1.4386055204154162,0.9301216747171237,1.0623843354997224,1.0075360187767703,1.1918615492311246,1.128422546665643,1.0381303148410117,1.3189547416005105,1.117397638390576,0.9563409697390857,1.0250151772383551,1.0428685845477472,1.1222472194870996
113,1.5012759716875073,1.6322787166442394,1.5192691513678012,1.5222305690034192,1.5554536398474132,1.3322055404496551,1.559735143913712,1.2982391443716428,1.025253726640537,0.9606547468542532,1.2115171138452958,1.158396468682387,1.0325233681955157,1.0446166329849598,1.6165742253100883,1.097414829307648,1.5107657798673566,1.1239190219055437,1.0602641668091166,1.1938163568364752
114,1.5374662606090455,1.5464273238768298,1.5544796807189707,1.2744578395188446,1.560311675836899,1.4723320621295692,1.4784416812191283,1.4369138652983777,1.3895873031443216,1.2280120172520774,1.205976222218498,1.2145662651443043,1.029665972278319,1.381199666049201,0.8521349906496457,1.0272223484573135,1.242432163266011,0.85430961645041,1.1630671492632418,1.1262502900666682
115,1.433288262279359,1.5411850734422805,1.5233410976923385,1.6154482183471601,1.4318057955066992,1.3479603368014645,1.3024693556506348,1.391768257694376,1.3845863711431725,0.8663263992581095,1.0494399965886088,0.9743045123698612,1.5334859128677107,1.19896953428578,1.074012876679659,1.2369491977405187,1.1866369572306044,1.1300091656576368,0.9115720909414329,1.209065829641456
116,1.571267330769766,1.6408984685753465,1.4062940943107207,1.5549034061819536,1.4161321527710165,1.3271769383017082,1.4503056313395557,1.32428802677786,1.0132267702230784,1.0188526663539605,1.2225519189704768,1.310291017268233,1.287572950457922,1.1704628505556143,1.0432416325149505,1.05093575430957,1.3511973719969022,1.2466482286271359,1.0048188603077453,1.247463950860525
117,1.4491682648374427,1.5714255569649629,1.6194049095099348,1.5547195596807528,1.4583285591954187,1.283438371089856,1.5542337859518949,1.2608704017982417,1.0870373920712315,1.1005994088682474,1.0968602666653033,1.1812791986886386,1.1699245636431586,1.1337303410348565,1.0346434781431717,1.3179980081910598,1.1837958335426995,1.1124251367717486,0.9904880864475434,1.0268093332028243
118,1.3871342272114109,1.6500499411607663,1.5491027951278684,1.5719430215177732,1.5733373589987045,1.3294693969150868,1.4655004935474079,1.3683246323543838,1.0835330689623688,1.103662907270063,1.1897446630851087,1.0659984708032417,0.9903205341969668,1.0700642146115957,1.0799823224124945,1.0350728363349961,1.2512811394289176,1.1544159556245417,0.8412775518865722,1.4200096531178237
119,1.5078532287290625,1.4894847608619592,1.5239145932902844,1.4183017330081906,1.631884724118511,1.3973216526118541,1.4288077559849344,1.4388862357825507,0.9926831989030862,0.8580754783191792,1.0505284591820323,1.1550950493566858,1.1311778827974024,1.2348003639005696,1.0182102928672665,1.1093798829451353,1.1604994531188308,1.1225296063691292,0.9173221377525171,1.0558497084668403
120,1.5417603113538898,1.5284099050796562,1.5488259456018425,1.3063257807242146,1.5689762066155981,1.2622076294597846,1.446686560972499,1.3978121386254325,1.076064561589327,1.2799067671324238,1.4158582643048863,1.1581827035710057,1.3671273175691903,1.1689973674100167,1.1911109139172495,1.030686525014226,1.173044688029039,1.0377851223641439,1.0247893796953726,1.155998805621321
121,1.4153979050327574,1.68666677880714,1.5165407757511054,1.6461416932974002,1.4814144114930647,1.2896036564557467,1.5353066055915379,1.316329046768377,1.1335873095333473,0.9300657023004383,1.054710595943565,1.2017774886687562,0.9881534784777529,1.147832610418763,1.1766679144732066,1.2102354593137212,0.9803548053081648,1.19113799470961,1.2628101505343565,1.0251844942729778
122,1.55030433161856,1.389050022817318,1.7114014500248762,1.405496207185688,1.6180363384680576,1.3400902665345211,1.5209773687478962,1.4353336755634543,0.9962833129757059,1.1964314305798451,1.0328980075766339,1.0317414451283813,1.051122793680962,1.1720811335611967,1.1519143742711122,1.1541752038249085,0.9032503278086992,1.0279852279316857,1.0684293913311735,1.2669957873066422
123,1.51898132341581,1.4846066920964904,1.6510625721973438,1.4230301166402906,1.543784807361094,1.4117002459967685,1.449696403899241,1.3954542102723333,1.136568273615688,1.3174656128176845,0.9251946920054313,1.1736337943959037,1.350222378164297,1.0244509162153492,0.9437502958791926,1.1546403288596148,1.1024103383349368,1.2649978043214742,1.1579727924505072,0.9748303987700184
124,1.4334184194301443,1.559850525562065,1.610592082447254,1.559582556807578,1.6653410775147195,1.328920109699866,1.4154432123204155,1.269963995278551,1.083281775452095,1.1204732134961348,0.8775851417906063,1.1086169897254685,1.1688044450393928,1.073643875394097,1.0318380032195233,1.0981324267800765,1.2995973730356771,0.9570982971221415,0.9614693506558025,1.4742202134319753
125,1.6663149230949164,1.6162269652170027,1.5915908636219587,1.5166663615166096,1.3785277828772942,1.2520636929484918,1.6140844125199472,1.3877530094159911,0.9930220694964542,1.2044322100223848,1.158325710959228,1.1749440509688573,1.1163225197621092,0.9553707428395265,1.0640892992693134,1.0570459619729322,1.1509455585349797,1.0458604757553143,1.1896092052551785,0.9841175659472828
126,1.6226230727233946,1.608249316402133,1.5524318822974388,1.407518571892729,1.5543707561265323,1.4256846337707292,1.541718658558331,1.3846306982327796,1.0826368399287347,1.037574542728851,1.2863255358625796,1.22763329427707,1.13172765028649,1.2136828628871952,1.1140646721614347,0.9439483369871607,1.0939483245018549,1.1338601082094881,1.3251168879172772,0.7911373121155545
127,1.5757094731255612,1.4795525163845373,1.5653242029552066,1.58322505204419,1.5955672222776107,1.3468706353518163,1.4945335277041325,1.2686694791157764,1.0603999140110316,1.1837831287892373,1.035302030788493,0.9423301727838977,1.147139817554217,1.237525830845814,1.0685437836035039,1.0448993048751936,1.0864508840513347,1.02502322438624,0.9487090464469702,1.3399966155605694
128,1.5432332709356775,1.6914483498842239,1.556254627015136,1.550218320980773,1.4357094737088176,1.2969121601683224,1.5620472746225533,1.2229631820933538,1.1434867224877183,1.1541657421860083,1.2294140806273424,1.0189733170854467,1.1630802360348258,0.9132701733944015,1.067022800513317,1.0035610400284882,1.4332576709191134,1.158563358140109,1.0975646090665399,1.2472843042677069
129,1.4814904750504976,1.6248198637716658,1.6128677720080753,1.60010837135817,1.4928875683742577,1.3406461963479976,1.4314861430975239,1.2864983877909428,1.1700722528818062,1.0426015575070366,1.0457551714452284,1.1127936747763139,1.0771307650202782,0.9659409187391433,1.1912331571972603,1.0172622485330514,1.210377641190994,1.0390564336355184,1.1754935071501227,0.9254178732737603
130,1.54051900697887,1.4979206258782225,1.5616568182315036,1.5188988218758595,1.5402712302178647,1.3657116839360441,1.5189114961242436,1.3811008090114365,1.3380199279586045,1.0043715929403596,1.173534322121756,1.269176868822437,0.9749425301806264,1.0683569459129192,0.9177832504065148,1.4088662952582627,1.076372432504915,1.1752872335930786,1.0647912012055554,1.0131098832395131
131,1.485498911232112,1.5372597081572645,1.5159582361328638,1.663719985410142,1.3316476679962101,1.4390969383934757,1.482195316093956,1.379943100884605,1.0088257160760499,1.2720575576785815,0.9770313662078307,1.0821473321355561,1.259790780142321,1.0957942702521513,0.9975831027059755,0.9436667684183778,1.056403390928851,0.9768664486541031,1.3148003715388916,0.9689790545019599
132,1.5523748735651441,1.5273057257919485,1.6427654183648455,1.5644662859680312,1.5032138575474938,1.419923558470927,1.5148111798565513,1.3676615537599988,1.1299591029243392,1.037411588496616,0.9453942248694454,1.0780706828733317,1.1856805316064913,1.3201971788898246,1.188222612955175,1.263984786771301,1.0984056378343259,0.9616085423961239,0.9814464212728452,1.2198431055938748
133,1.5783009320844146,1.39979842816433,1.5503275867190747,1.4446627288413374,1.607941935485659,1.3235513498189289,1.4862712831372487,1.3734431126516755,1.162280993717901,1.1383059595536595,0.9736853620116678,1.119603902373014,1.1249251399087876,1.2592621657891183,0.981202921659989,0.9950471252020621,0.8857665408604418,1.06002934754213,1.3097067615310674,0.8861559086716727
134,1.5886315834531903,1.5240457782356807,1.512819783921189,1.5318331087398496,1.4446953007448455,1.3449167229552619,1.5282671922920001,1.3601514794186602,1.2176622703205169,1.2921814122412676,1.0607579814057122,1.3549892938367671,1.2570847714091202,1.1920160141719363,1.2476743484250896,1.2653238525618873,1.3231034010085672,1.0079803164549073,1.3595741540766746,0.9897182339819417
135,1.4971076432554276,1.5415544502277396,1.6395807013214936,1.3160303704326848,1.5490704523706114,1.496505615816303,1.5812589993359314,1.3680988343331508,1.1009297057947323,1.2003493549232502,1.1034034283530003,0.9357695652474137,1.203301814000159,1.442555123518368,0.8524839876904958,0.7501295484910577,1.004352412955095,1.2768547954202798,1.1581515832232456,1.079432735844657
136,1.5282087657151142,1.5123689767111528,1.484360672094609,1.4388731673798159,1.4850440960638216,1.465077304938419,1.3860257483736524,1.4120131269074954,1.0857751735297216,1.16536503242921,1.3402793378006637,1.1599980072470104,1.1670037198178502,1.1772135406061206,0.6824276047526509,0.8603024581824638,1.1677644926383317,0.9866271090905332,1.0669000779980875,1.2116364459338844
137,1.4793279399229815,1.586788973324498,1.6192888878109295,1.6739437941627933,1.3637111202199899,1.4294210680050823,1.4063968707836991,1.3238903769989083,1.0671230230650062,1.1628321099809424,1.082562223885944,0.9391098791790539,0.7741507888462524,1.0854235114496809,1.16274711101748,1.1000689405753497,1.216975603761274,0.906154445127304,1.2070871599722148,1.011453826478744
138,1.515126896649533,1.5179577781405307,1.525249572541956,1.6319053323869195,1.4969274765157172,1.374620897445186,1.4999589768310313,1.2233587893423161,0.9283987000516422,1.226219191786686,1.2201025055444907,1.351340719647369,1.1466715830487484,1.063027988680505,0.9182182914129391,0.9509978469268405,1.140405867843678,1.1047451180826457,0.945550059986471,1.3144468279738937
139,1.60837157561032,1.584415817476254,1.5512456861541537,1.5701180517134445,1.490989774481322,1.1809610822958636,1.465584739895996,1.3039277776754168,0.9873148272653813,1.0301900611309656,1.0888220654310488,1.0604785029962953,1.2389017846690529,0.9898662005070865,1.119860396804133,1.0251638429854413,0.8751632262359579,1.2623418827312467,1.063482563968138,1.0791866922511586
140,1.5266520537874702,1.5303719797345112,1.5801542706425955,1.6169327954553503,1.5702672522939036,1.3265863024969216,1.5077702501396602,1.3909069680298576,1.0684756651911065,1.1484508718519693,1.143630409917507,0.9827403755561059,1.0573017380754623,0.8814020405271521,1.1173622196286295,1.160543239189215,1.2118613713625686,1.3005299773156327,1.2158797117461897,1.066371391681667
141,1.4100981878387846,1.507441901815245,1.558030599468771,1.4763039578299635,1.6122399172835211,1.3316293985753884,1.416441097775557,1.4020674135428735,1.0861255037073212,1.0612726052125292,0.8034262632278314,0.9659570604061261,1.2848434224750718,1.0195919092896986,1.3614981186506416,1.0628680723072375,1.0204782933496235,1.1796734518280771,1.0647615493997704,1.0461624693250733
142,1.488542114356015,1.538704089049739,1.5480333384609692,1.4656597114873637,1.504468932439764,1.3378649654126198,1.3493959947920893,1.2963833064330084,1.0187709405476508,1.1611514248800465,1.233029986293635,1.1724401752961833,0.960596598585762,1.0732539606774698,1.3188940666299116,1.0338050242428876,0.8441144867381313,1.1399446284213668,1.3216866123890638,0.9640548831675341
143,1.5010283139701297,1.6396018569860165,1.483730249824237,1.8100174606246033,1.4237672001777457,1.273383968209852,1.4879775378165807,1.342603342966825,1.1901683207542344,0.9694781105127672,1.3597047497880426,1.2341611090116826,1.1712174381125795,0.8777531321067266,1.0813917179729435,1.0954156162446254,1.5543302873147467,1.2448767561978946,0.9857143358541333,0.8631090933457474
144,1.4779045348133049,1.4271243785381067,1.587383066984546,1.4692322925567074,1.5663498563198368,1.2886383212881596,1.5744049022114972,1.4097217457216142,1.1691621203035356,0.9505737895682903,1.245572082637689,1.067134363233504,1.1776753391742276,1.1514168416395536,1.301925011412538,1.2779428685512582,1.1856842553615317,0.8358929853767721,1.3100020029204038,1.1442642613324838
145,1.5899422446593403,1.4755856279269133,1.6225750283289353,1.3879862497734345,1.4870506529336036,1.51990101801258,1.3855990360649748,1.466542567576348,1.1493508743001188,1.1385320119604327,1.205647219061954,1.1778887926228174,0.9848806694682558,1.3377811632243366,1.1884078435927805,1.0425900797525964,1.154419702652781,0.9496979110104816,1.3453844486606332,0.8920945313856202
146,1.5527182393325365,1.5355698218164795,1.435099148391535,1.6348541795098817,1.4394221130384626,1.4438410279392724,1.3766271205429326,1.2892334604289306,1.1540874754653923,1.1168994279365985,0.9513893037857204,1.102369066572749,1.1051928975130865,1.0990210506447153,0.9724057462166341,1.0632623703832622,1.3178616467004465,0.9686459766635366,1.0131264244413398,1.5198202330062431
147,1.5017388704785006,1.5494760460833297,1.5654454541981229,1.6917768927822918,1.5156457928883715,1.293513287303926,1.4876706888290543,1.282342017103028,0.8870523134383227,0.8811115584626997,0.9628801097783326,1.098295578969645,1.0287721012019555,0.9057968353120619,1.1333931227033849,1.1432969568999234,1.0859502639313705,1.2435926779201625,0.9663922062092996,1.2133711117773915
148,1.5376130249739606,1.6574012579951134,1.6163545117220108,1.564694044212435,1.5212921368979473,1.310870351805642,1.6339057420562575,1.4414708692440823,1.110579965900092,1.02400586020072,1.0383132708667997,0.9984648873684034,0.9334583423369511,1.09672638042326,0.9998202395979743,0.8552318925934421,1.2225599352354117,1.105460919715945,1.0321335287819495,1.2210036358040492
149,1.601444638048914,1.6156938661276121,1.5689722805571598,1.4155671477668745,1.3604202747869525,1.3813141854030484,1.5736463531206653,1.3901837915816262,1.2063877117267183,1.1361743405386096,1.1732638215456634,1.2011700562821255,1.1118232430982202,1.3508746080073402,0.9559431080324687,1.040920873048645,1.3200758988522883,1.007561957054396,1.2081731887250722,1.0272526106850335
150,1.448819399399832,1.6073231461270474,1.519692422299845,1.7082357530038246,1.441977685318916,1.2482203031610821,1.4838597932959818,1.3203690103183963,1.0938328728860611,1.0153792383556475,1.0634024755132114,0.8303962180556886,0.9816043915627861,1.0898330101261404,1.434329419759805,1.422138051421454,1.0786881971223885,1.1129813200603,1.1228903269205763,1.026038902813258
151,1.450622172955042,1.3518234203018245,1.6939213005695317,1.427134073382236,1.6848349806937186,1.3999884316097415,1.3783776676853738,1.442126598300977,1.1998508953874634,1.2814933205819021,0.852461530865762,1.0825005065387399,1.0794621409835388,1.2756760565422767,1.2559360861326132,0.998577618260475,0.8574199945524205,1.1338033745015983,1.07628396867908,1.2993285667663446
152,1.525033702593172,1.5681921725781933,1.4722692021132124,1.4150795982133173,1.4744672284572795,1.3665354954995048,1.5090337356612156,1.3631048312216847,1.0122400541694787,1.0790580617092407,1.2164448633048817,1.105391902193724,1.0003568886231708,1.200964602644658,0.9111115416576686,0.8379649794791432,1.1617654237306776,1.0238348182551784,1.364177425376909,0.9858523329177282
153,1.5198603594674465,1.4631185250094108,1.5785612224497867,1.6126912320961153,1.4778376858463282,1.3699575829681168,1.547348720224653,1.3368479681172218,0.9618395951234252,1.2566849207211828,1.256222190853109,1.252511019404572,0.8319693552585736,1.1003252611962782,1.1762274881028574,1.0846027712819624,1.0426885747859302,1.1312563347943723,1.08358742503083,1.0539136753732594
